Datetime,Strain1,Strain2,Strain3,Strain4,yandaoWD,chedaoWD,W
2016/1/21,-139.447322,-114.7348151,-173.3038145,-158.9211747,-13.412476,-16.618652,-2.52
2016/1/22,-139.5832321,-115.4209521,-174.1301965,-157.4308763,-13.747956,-17.599854,-2.52
2016/1/23,-139.6573799,-116.0598677,-173.8230798,-154.3816119,-14.21109,-16.91507,-2.58
2016/1/24,-141.9241672,-118.9283798,-178.0222383,-158.6977702,-14.593568,-19.1521,-2.54
2016/1/25,-144.7687117,-118.5683727,-179.6554794,-161.2191806,-15.107484,-20.702882,-2.47
2016/1/26,-144.7625277,-122.4585448,-185.4634359,-164.3819857,-14.718048,-19.019256,-2.43
2016/1/27,-150.0035644,-122.9344384,-187.6793788,-169.2809754,-14.278778,-17.787446,-2.36
2016/1/28,-147.6807821,-122.6664297,-187.0797826,-168.1227467,-14.128938,-17.710082,-2.29
2016/1/29,-149.1245415,-121.7697275,-184.7414835,-168.7894527,-13.84958,-16.640748,-2.31
2016/1/30,-147.1243415,-120.7779713,-181.426221,-163.1338927,-14.17865,-17.348206,-2.33
2016/1/31,-147.4887811,-120.6157669,-180.3133645,-163.2799815,-14.280456,-16.994934,-2.39
2016/2/1,-145.7177346,-122.7936806,-181.1126067,-158.6128214,-15.014832,-18.54126,-2.41
2016/2/2,-149.6894098,-123.6158643,-182.6602932,-162.1626714,-15.509858,-19.517578,-2.35
2016/2/3,-153.2479262,-125.2908366,-185.5372524,-166.4667166,-15.337128,-18.8703,-2.28
2016/2/4,-156.5418839,-126.4781381,-187.6036445,-170.9522147,-14.871246,-17.253296,-2.24
2016/2/5,-156.189546,-125.4378586,-186.9626332,-171.2702542,-14.474792,-16.723206,-2.22
2016/2/6,-155.2235824,-125.177832,-186.9400864,-169.5952103,-14.359314,-16.392486,-2.27
2016/2/7,-155.2501295,-124.5919259,-188.0657015,-170.4412667,-14.512298,-16.951752,-2.32
2016/2/8,-155.0673921,-124.0637886,-187.8795669,-172.557812,-14.38498,-16.43579,-2.39
2016/2/9,-154.3600421,-122.7942812,-186.0545682,-172.7718747,-13.805146,-15.008666,-2.41
2016/2/10,-152.6593043,-120.650998,-182.9936695,-172.1504498,-13.076538,-13.453064,-2.64
2016/2/11,-148.3842835,-118.1206447,-177.3037494,-168.9704467,-12.703644,-12.921752,-2.83
2016/2/12,-142.6732181,-114.7687416,-166.6102062,-164.847217,-12.0513,-11.832734,-3.03
2016/2/13,-137.3454809,-111.3637993,-153.4254039,-160.0750658,-11.75943,-11.28357,-3.25
2016/2/14,-133.2176595,-110.3801231,-154.3258139,-152.9009927,-12.679626,-14.151428,-3.51
2016/2/15,-132.8660337,-110.4131516,-157.8752015,-151.8428269,-13.481202,-16.05069,-3.63
2016/2/16,-136.9922985,-112.6202589,-163.341942,-156.7903174,-13.741334,-16.112884,-3.7
2016/2/17,-139.5660895,-113.6909256,-166.346788,-159.5420608,-13.44455,-15.607086,-3.72
2016/2/18,-140.136284,-113.9819459,-167.3671738,-161.0759667,-13.227692,-15.020782,-3.69
2016/2/19,-140.7944955,-113.6496178,-168.065882,-163.4877027,-12.71222,-13.714112,-3.63
2016/2/20,-138.941868,-113.0896971,-167.8726805,-161.7350717,-12.647064,-13.81726,-3.58
2016/2/21,-139.5912083,-112.8706253,-169.8848508,-163.3970705,-12.679414,-14.033904,-3.52
2016/2/22,-136.6863932,-112.9444352,-170.323283,-160.1568455,-12.790192,-14.54181,-3.45
2016/2/23,-135.6688007,-112.4072006,-167.6094658,-159.0311288,-12.9115,-14.663422,-3.42
2016/2/24,-136.7499577,-112.470581,-166.3533741,-159.0463898,-12.818604,-14.264954,-3.36
2016/2/25,-138.2639359,-112.6031977,-166.2700053,-161.2165362,-12.710968,-14.028716,-3.28
2016/2/26,-138.3025691,-112.4118,-166.1594749,-162.0729465,-12.277528,-12.981658,-3.24
2016/2/27,-136.9351912,-110.8374978,-163.6376729,-162.3947104,-11.940216,-12.53244,-3.22
2016/2/28,-135.2137809,-109.0978929,-160.1159283,-160.8288395,-11.602478,-11.928558,-3.21
2016/2/29,-132.8267671,-108.4707245,-159.9440389,-159.4765886,-11.45691,-11.593934,-3.27
2016/3/1,-132.4216042,-107.5600266,-161.4261814,-159.3779751,-11.543854,-12.24533,-3.34
2016/3/2,-131.1364325,-106.3788889,-160.8756347,-159.5728286,-11.154298,-11.379914,-3.47
2016/3/3,-128.4702287,-103.664097,-156.7591347,-157.5430199,-10.753602,-10.539674,-3.6
2016/3/4,-124.8430353,-101.4997614,-148.9409157,-154.1611066,-10.49942,-10.24167,-3.74
2016/3/5,-120.0270245,-98.80032067,-139.7152637,-150.9778813,-9.679262,-8.730286,-3.87
2016/3/6,-119.6559267,-97.65313766,-140.9579292,-150.6796289,-10.008394,-9.768372,-3.99
2016/3/8,-111.4077005,-93.48185621,-126.7908278,-144.3232696,-8.983796,-7.798158,-4.15
2016/3/9,-109.4553605,-93.78268357,-125.6177228,-135.8195443,-10.910676,-12.273438,-4.09
2016/3/10,-110.426423,-96.24224062,-131.8762309,-133.8339542,-11.888062,-14.634064,-3.91
2016/3/11,-118.9035829,-99.35464281,-139.4420162,-142.8091855,-12.205414,-14.721984,-3.57
2016/3/12,-125.2051675,-102.3640593,-144.9897534,-149.7457942,-11.98816,-13.822296,-3.1
2016/3/13,-127.7224751,-104.508644,-148.6286298,-153.5175823,-11.567994,-12.642028,-2.72
2016/3/14,-127.7363583,-105.2278732,-148.8534222,-156.064012,-11.450746,-12.52655,-2.49
2016/3/15,-128.546504,-106.6913951,-150.6103474,-158.1341973,-11.326142,-12.077362,-2.3
2016/3/16,-127.9541733,-107.2213947,-151.5235295,-158.5075972,-11.180116,-12.006714,-2.2
2016/3/17,-127.7942553,-106.3407379,-149.9810539,-158.2687087,-10.704042,-10.65921,-2.16
2016/3/18,-125.5049482,-104.8325786,-144.3454733,-156.3544708,-10.575928,-10.620972,-2.2
2016/3/19,-124.8643493,-102.9235392,-141.8178068,-156.7439395,-10.095154,-9.984956,-2.24
2016/3/20,-122.6381024,-101.1483954,-137.4358642,-155.7105762,-9.513704,-8.87378,-2.27
2016/3/21,-118.1495495,-99.11209882,-131.7625476,-151.8684497,-9.528626,-9.051392,-2.28
2016/3/22,-118.7909932,-98.66035883,-133.3125076,-151.4766579,-9.654664,-9.470368,-2.24
2016/3/23,-117.0837827,-97.98614429,-134.6333563,-151.6428192,-9.176056,-8.270234,-2.08
2016/3/24,-117.7011949,-98.52929374,-135.9598996,-152.0772666,-9.7323,-9.868012,-1.74
2016/3/25,-121.1458855,-100.3360073,-142.4109389,-154.7814433,-9.949524,-10.468446,-1.14
2016/3/26,-124.1560977,-102.3502715,-148.6721385,-158.1070375,-9.915834,-10.56543,-0.58
2016/3/27,-124.2008956,-103.2769757,-150.4162952,-157.6878518,-10.287812,-11.357208,-0.28
2016/3/28,-126.766886,-103.9062056,-152.2070957,-160.9458792,-10.04187,-10.79245,-0.2
2016/3/29,-127.1384106,-103.0023771,-152.4662946,-163.2043159,-9.493256,-9.362976,-0.34
2016/3/30,-122.7350906,-101.5959658,-146.6454031,-158.3931772,-9.700166,-10.224366,-0.52
2016/3/31,-120.7882696,-100.862815,-140.9118763,-154.4976527,-10.043886,-10.907532,-0.69
2016/4/1,-122.4627021,-100.2146192,-137.3837178,-154.9078623,-9.751588,-10.036774,-0.83
2016/4/2,-120.6263171,-98.00496124,-132.1576767,-155.7956574,-8.832398,-7.606384,-0.89
2016/4/3,-116.1796096,-95.3934167,-123.4171721,-153.1396169,-8.59845,-7.022004,-0.96
2016/4/4,-114.0460987,-95.36138606,-120.5830744,-148.6030492,-9.586976,-10.087128,-1.03
2016/4/5,-117.0238836,-95.77646519,-120.4164192,-150.0901706,-9.332948,-9.187134,-1.06
2016/4/6,-116.1478632,-95.58971749,-116.8432292,-151.105545,-9.35968,-9.355134,-0.96
2016/4/7,-115.3795062,-96.00409637,-113.3161686,-150.8184008,-9.669404,-9.97989,-0.65
2016/4/8,-117.0463218,-97.05581247,-111.706434,-152.7125634,-9.150422,-8.908784,-0.37
2016/4/9,-116.3739873,-96.08069382,-107.9050476,-154.0463658,-8.580536,-7.510194,-0.08
2016/4/10,-115.0424362,-96.08841483,-104.6379288,-153.6187991,-8.389192,-7.292084,0.3
2016/4/11,-114.4983627,-96.1527263,-103.1106233,-154.2207892,-8.1709,-6.758514,0.69
2016/4/12,-114.3619134,-96.20983288,-105.0754893,-156.4426445,-7.878998,-6.320832,1.04
2016/4/13,-111.5954836,-95.34017498,-102.5631134,-155.3176235,-7.457428,-5.474824,1.27
2016/4/14,-109.5281088,-93.86326681,-99.68341866,-155.05063,-6.973114,-4.901092,1.41
2016/4/15,-109.2440464,-92.26057301,-96.26771438,-154.0520235,-6.831726,-4.91684,1.55
2016/4/16,-108.3165686,-92.1901301,-95.00271107,-154.5758548,-6.89975,-5.389192,1.65
2016/4/17,-107.3782027,-92.10233305,-95.78735868,-152.6604737,-7.481386,-6.95639,1.76
2016/4/18,-108.8300095,-93.463947,-99.85222072,-152.4035849,-7.863466,-7.665406,1.92
2016/4/19,-111.3173414,-94.35709081,-103.2394774,-154.4555021,-7.65854,-7.208924,2.1
2016/4/20,-111.440426,-93.80545292,-102.7030284,-155.2574211,-7.090852,-5.898194,2.31
2016/4/21,-110.0131046,-94.2401849,-99.42862784,-154.4827763,-7.652832,-7.187042,2.6
2016/4/22,-111.7955906,-94.82997645,-98.6286271,-156.2806695,-7.230316,-6.220674,2.92
2016/4/23,-111.4447689,-94.19225818,-96.43248826,-157.5252519,-7.060762,-5.837768,3.16
2016/4/24,-111.0558492,-94.31893722,-96.74205108,-157.1321996,-7.2045,-5.83252,3.35
2016/4/25,-112.0440954,-95.02807976,-99.05097522,-156.9382895,-7.341066,-6.738098,3.5
2016/4/26,-112.6407358,-95.17277411,-98.16878168,-157.099608,-7.093324,-6.226258,3.59
2016/4/27,-111.1604384,-94.40026504,-96.16909189,-156.6520167,-7.144014,-6.320008,3.66
2016/4/28,-111.6161368,-94.27729439,-97.07254912,-157.2266147,-7.064514,-6.18094,3.76
2016/4/29,-112.0722176,-94.18117705,-99.55966054,-158.5725679,-6.766968,-5.534974,3.85
2016/4/30,-111.012643,-93.49620808,-101.0263209,-159.045232,-6.244232,-4.730164,3.92
2016/5/1,-107.9294687,-91.44011662,-100.2773112,-156.3842021,-5.708284,-3.668854,3.89
2016/5/2,-105.0623627,-88.33565476,-94.74817967,-154.5859472,-5.434204,-2.922334,3.8
2016/5/3,-102.4043283,-88.26623982,-90.88454917,-153.9635653,-6.18976,-5.197784,3.69
2016/5/4,-103.7517598,-88.36382406,-93.34352609,-153.2237559,-5.912294,-4.561616,3.69
2016/5/5,-103.1007554,-87.0820294,-91.72244993,-153.6492197,-5.537324,-3.741516,3.64
2016/5/6,-99.15645611,-85.22434422,-85.21697236,-150.6007429,-5.187654,-2.997284,3.65
2016/5/7,-96.32363151,-82.76369151,-77.98886168,-150.4833101,-4.87088,-2.679902,3.58
2016/5/8,-96.55071654,-83.33104093,-78.62820943,-148.8275645,-5.846802,-5.161012,3.6
2016/5/9,-98.31566364,-85.09523725,-83.88789328,-149.6461078,-6.320984,-6.154724,3.66
2016/5/10,-100.5962712,-87.2594179,-87.47173341,-150.449288,-6.549562,-6.289246,3.83
2016/5/11,-103.5387721,-88.50033618,-89.55060135,-152.2385296,-6.382782,-5.989716,4.07
2016/5/12,-103.7599302,-87.75963337,-87.68962142,-154.6695304,-5.671602,-4.272858,4.32
2016/5/13,-100.2552577,-86.1788328,-86.24302389,-154.3153494,-5.155426,-3.023652,4.42
2016/5/14,-100.8467786,-85.90541895,-88.76704787,-155.0844491,-5.213594,-3.710724,4.54
2016/5/15,-98.31276666,-85.57535837,-86.25239981,-152.6996976,-5.532074,-3.959382,4.5
2016/5/16,-100.2728764,-87.93464928,-92.55936836,-152.3135885,-6.029786,-5.89566,4.56
2016/5/17,-102.6532716,-87.5581039,-96.43112268,-153.554499,-5.755036,-4.944184,4.59
2016/5/18,-101.6355114,-87.1906001,-99.02425386,-154.8910253,-5.534334,-4.47345,4.55
2016/5/19,-99.59364349,-86.81670455,-99.12319015,-154.3715023,-5.185914,-3.630006,4.46
2016/5/20,-96.08394095,-86.38722115,-93.65480819,-154.2710068,-5.354676,-3.920686,4.34
2016/5/21,-95.67255932,-87.15308592,-91.30117369,-151.7296833,-5.767274,-5.16214,4.25
2016/5/22,-97.54151197,-87.72534071,-92.50993177,-150.8383946,-5.868898,-5.22992,4.26
2016/5/23,-100.1628658,-87.26433912,-93.43079915,-149.9114093,-5.828766,-5.066528,4.38
2016/5/24,-100.706227,-86.46867761,-91.13965531,-150.2210948,-5.800354,-4.775666,4.44
2016/5/25,-99.76949646,-87.83282444,-90.97120173,-152.8536205,-5.541626,-4.602448,4.5
2016/5/26,-100.5346742,-85.52611882,-86.65633472,-151.8591259,-5.245118,-3.98114,4.52
2016/5/27,-96.40711165,-86.1737133,-85.36402594,-150.5165161,-6.04303,-5.97693,4.57
2016/5/28,-99.0182945,-87.61314658,-86.41604022,-150.9010831,-6.09662,-5.846802,4.6
2016/5/29,-99.89762786,-86.90567483,-85.71386297,-150.6148918,-5.92917,-5.277496,4.6
2016/5/30,-99.81652882,-90.16772376,-88.68735137,-152.0598123,-5.5701,-4.458466,4.59
2016/5/31,-101.2873388,-86.92931566,-84.40032937,-149.2554498,-5.055634,-3.252534,4.55
2016/6/1,-94.98308295,-80.35948121,-72.76501644,-147.276733,-3.823274,-0.985474,4.5
2016/6/2,-92.63204146,-81.48814219,-69.36720854,-149.7109519,-4.943116,-3.590272,4.47
2016/6/3,-92.72653999,-83.66862531,-72.15227517,-147.4038636,-5.509584,-4.901856,4.51
2016/6/4,-95.80025329,-84.46920085,-74.995933,-147.4800703,-5.587372,-5.124024,4.68
2016/6/5,-97.07495752,-83.64701853,-73.32283687,-149.5778811,-5.00528,-3.646484,4.8
2016/6/6,-93.54125935,-82.25882317,-69.8268002,-149.0950697,-4.277254,-2.013306,4.9
2016/6/7,-91.0378656,-80.80066254,-66.57402348,-148.9237152,-4.110504,-1.911866,4.91
2016/6/8,-90.34256661,-79.1328877,-64.33933776,-146.9048797,-4.147584,-2.07843,4.86
2016/6/9,-87.01083,-77.6453909,-62.14649886,-146.0920453,-3.618378,-1.143066,4.76
2016/6/10,-87.2301513,-76.39784991,-59.57003648,-144.5184784,-3.63141,-1.436402,4.63
2016/6/11,-82.57300951,-74.32281298,-55.44275473,-142.4553733,-3.297272,-0.85492,4.48
2016/6/12,-82.39094866,-74.7446987,-54.05380536,-143.9747774,-3.775636,-2.175354,4.38
2016/6/13,-79.67355522,-73.40983278,-51.77974708,-140.2131917,-3.286958,-1.36615,4.32
2016/6/14,-80.40546456,-72.91650363,-49.5322787,-139.5350352,-3.0289,-0.51416,4.27
2016/6/15,-76.2199224,-68.88629379,-43.15578897,-137.6492176,-2.342958,0.61676,4.21
2016/6/16,-76.42110729,-67.90700199,-45.1145449,-138.6268627,-3.10968,-1.007508,4.16
2016/6/17,-76.13486776,-68.47467352,-49.45301757,-138.2430997,-2.754182,-0.549256,4.21
2016/6/18,-73.88085356,-68.29280764,-53.55659475,-137.723808,-2.320282,0.395172,4.33
2016/6/19,-72.13207332,-65.87626877,-49.32935906,-135.5797209,-2.016206,0.740966,4.47
2016/6/20,-73.55496451,-67.80193299,-49.79871159,-137.6098879,-3.319764,-2.377442,4.89
2016/6/21,-75.9125359,-70.2676837,-49.30193861,-137.9361312,-3.038576,-1.329742,5.09
2016/6/22,-73.67433532,-69.18019813,-44.84932203,-137.8356553,-2.362702,0.042602,5.11
2016/6/23,-71.44268297,-67.25127102,-39.44899876,-137.5665742,-1.80005,1.099578,5.14
2016/6/24,-67.05447185,-64.22564658,-33.24916832,-134.3586925,-1.046968,2.288726,5.14
2016/6/25,-67.8519914,-65.02296355,-36.05864199,-134.6215742,-2.296998,-0.03952,5.17
2016/6/26,-71.29669225,-68.14836834,-44.59002671,-135.8738686,-3.319948,-2.836976,5.41
2016/6/27,-74.95089299,-70.87788851,-48.74429793,-137.8361429,-3.482544,-2.972198,5.48
2016/6/28,-76.53940104,-72.44490593,-51.15635645,-139.5587964,-3.824678,-3.525666,5.65
2016/6/29,-79.84735262,-75.29736781,-54.67795066,-140.705771,-3.899292,-3.412842,5.85
2016/6/30,-81.24886443,-74.60613187,-51.49285908,-142.7410552,-3.012208,-1.13977,5.92
2016/7/1,-79.20655221,-74.73512245,-47.55466035,-144.5138951,-3.074646,-1.589966,6.22
2016/7/2,-81.01477117,-79.2763075,-49.87020486,-146.7591076,-3.310608,-2.289338,7.53
2016/7/3,-85.56618127,-81.05525734,-52.74497074,-148.5426109,-3.57242,-2.649598,7.93
2016/7/4,-87.58933239,-79.36660525,-48.9321267,-148.140921,-3.454926,-2.406068,8
2016/7/5,-87.04232595,-81.04072018,-49.61985256,-149.7745622,-3.530854,-2.512634,8.38
2016/7/6,-89.85415055,-82.1253062,-50.66918944,-149.7241428,-3.631562,-2.446564,8.75
2016/7/7,-87.69557299,-92.57803523,-60.37610698,-154.8304449,-3.818268,-2.845428,9.26
2016/7/8,-98.05724456,-81.79113652,-53.91003575,-147.2740235,-3.02771,-1.263642,9.18
2016/7/9,-82.74566015,-87.14040882,-48.58080209,-154.6974393,-2.409638,-0.141022,9.09
2016/7/10,-78.46684015,-87.61138223,-45.05184158,-152.6215076,-1.942536,0.624602,8.99
2016/7/11,-84.88334328,-70.6775085,-31.75736059,-142.9346279,-1.56949,1.315124,8.82
2016/7/12,-79.63598135,-65.55734382,-20.7834846,-143.4150725,-1.338044,1.420196,8.69
2016/7/13,-75.2946022,-66.58674869,-18.9134888,-143.1129377,-0.954378,1.970276,8.54
2016/7/14,-64.58955103,-71.84340426,-19.89202461,-146.1789449,-1.140962,1.504486,8.39
2016/7/15,-63.14902656,-76.99607819,-25.11548058,-144.1804899,-1.124298,1.509398,8.25
2016/7/16,-69.79740013,-79.65692466,-34.79106884,-139.1284688,-1.902588,-0.346802,8.16
2016/7/17,-71.04466927,-77.15494314,-33.3353105,-137.1323996,-1.530152,0.593658,8.12
2016/7/18,-75.32098025,-72.44682719,-31.73653251,-133.5838447,-1.405,0.836914,8.04
2016/7/19,-69.58991841,-67.2315763,-21.19903284,-137.3307029,-1.203096,1.234436,8.02
2016/7/20,-69.4999128,-76.290063,-30.45152007,-138.3653902,-1.541444,0.363556,8.18
2016/7/21,-75.83964598,-67.4779634,-23.82632013,-137.897373,-1.770936,-0.154022,8.57
2016/7/22,-76.14170392,-65.53725647,-22.98937132,-136.0510404,-1.037294,1.432342,8.68
2016/7/23,-71.06775952,-61.06869296,-14.71841863,-136.1840531,-0.478516,2.425536,8.5
2016/7/24,-59.63614416,-64.08725025,-12.05219315,-139.1979386,-0.119874,2.956268,8.38
2016/7/25,-56.6991619,-63.37666789,-12.11951097,-136.7735768,0.177916,3.321532,8.21
2016/7/26,-65.1372402,-54.49781876,-8.954992157,-125.2942932,0.624694,4.011412,8.04
2016/7/27,-51.18557477,-62.16059449,-9.093569191,-134.1583707,0.853882,4.431578,7.9
2016/7/28,-44.22522887,-65.09627948,-10.59606308,-130.0877824,1.158538,4.785214,7.73
2016/7/29,-48.69548569,-61.68836496,-12.58665715,-121.8322007,1.291748,4.926938,7.59
2016/7/30,-45.86786936,-55.82963093,-6.194265366,-121.8862163,1.340788,4.827054,7.44
2016/7/31,-47.7621682,-52.84165786,-9.256160433,-118.2464942,1.403136,4.256254,7.26
2016/8/1,-43.64754818,-53.05072471,-9.14359615,-121.4883647,1.283538,4.465696,7.12
2016/8/2,-46.72213653,-48.00873143,-10.86755461,-117.6735811,1.493072,4.791014,6.97
2016/8/3,-44.46329241,-45.29933591,-8.863995021,-119.1232876,0.925018,3.550292,6.83
2016/8/4,-43.31907808,-48.17641357,-9.773613834,-123.055059,0.627746,2.802368,6.82
2016/8/5,-44.47533192,-52.75633492,-18.51266739,-123.5353132,0.099028,1.753844,6.8
2016/8/6,-48.22022846,-52.09478499,-18.68395892,-121.583571,0.246032,2.33551,6.72
2016/8/7,-45.983895,-53.05090911,-19.27452734,-124.6233393,0.040222,1.956786,6.67
2016/8/8,-47.03444783,-52.91682714,-19.65906907,-124.1035158,0.093994,2.100098,6.63
2016/8/9,-46.74601614,-52.81360692,-16.46277936,-124.7529344,-0.05185,1.686768,6.58
2016/8/10,-45.25879886,-51.79071741,-12.61551196,-124.3233612,0.23349,2.425994,6.5
2016/8/11,-41.88989871,-52.59307181,-11.32076558,-122.0366021,0.74832,3.397948,6.41
2016/8/12,-36.33661661,-55.4389552,-10.04568435,-123.7017329,1.034758,3.965666,6.35
2016/8/13,-35.80836923,-55.45040527,-10.61422714,-118.8049349,1.394836,4.397276,6.26
2016/8/14,-35.65700086,-51.74794863,-7.6830041,-114.7638944,1.581938,4.442076,6.16
2016/8/15,-35.25848096,-48.47699897,-5.055581928,-114.0583118,1.533354,4.496092,6.03
2016/8/16,-31.25891648,-46.53725906,-1.498281968,-114.6890856,1.77536,4.844876,5.91
2016/8/17,-27.94832483,-47.03080082,-3.576722449,-113.5511614,1.916656,5.176634,5.77
2016/8/18,-25.59776718,-46.64288181,-3.709939712,-110.477341,2.124298,5.087034,5.59
2016/8/19,-28.32241133,-46.4511558,-6.405842923,-111.4595835,2.027098,4.88983,5.38
2016/8/20,-25.46164728,-44.52293806,-6.493714042,-108.9054983,2.343628,5.604398,5.23
2016/8/21,-24.09762004,-42.73100299,-6.385808508,-108.292329,1.948088,4.54025,4.99
2016/8/22,-22.51025896,-41.6101423,-11.91447277,-106.0030795,1.906036,4.780728,4.76
2016/8/23,-23.36400284,-42.30115178,-14.817046,-106.3321246,1.81665,4.449034,4.52
2016/8/24,-22.4622434,-41.41624487,-14.0600764,-104.5288886,1.941374,4.797544,4.31
2016/8/25,-20.83879553,-39.24123338,-10.87199841,-102.9005693,2.165588,5.035214,4.1
2016/8/26,-19.23609342,-38.05595597,-8.410629761,-102.4011486,1.969206,4.496946,3.81
2016/8/27,-22.54836403,-40.31189484,-19.97547433,-103.3301903,0.635864,1.999358,3.52
2016/8/28,-25.97494753,-42.09476316,-35.16340369,-105.9596962,0.425444,1.636078,3.3
2016/8/29,-28.32064806,-43.474241,-47.92813268,-107.9476946,0.468596,1.783966,3.06
2016/8/30,-29.60067006,-44.48682265,-56.18578767,-110.2091014,0.380858,1.21347,2.84
2016/8/31,-28.41860739,-44.06072749,-61.10049255,-110.4151526,0.500244,1.851044,2.5
2016/9/1,-27.66127392,-43.86471206,-64.67274643,-109.8232617,0.529968,2.106812,2.15
2016/9/2,-26.12009604,-42.98337244,-63.33398121,-109.4622758,0.5708,2.014586,1.77
2016/9/3,-23.65214426,-40.96791766,-60.63546716,-106.3445379,0.932646,2.967346,1.37
2016/9/4,-20.98154148,-39.37417229,-60.34842078,-104.0566805,1.115904,3.202454,1.07
2016/9/5,-21.01889015,-39.10997385,-62.72645843,-105.2358193,0.819518,2.571502,0.61
2016/9/6,-20.38592083,-39.29130547,-65.21105771,-104.1618077,0.87332,2.516448,0.3
2016/9/7,-19.12801466,-38.15679103,-64.33065115,-103.814352,0.544646,1.934752,-0.05
2016/9/8,-19.16444345,-37.78891679,-64.18549489,-101.5698118,0.677764,2.185882,-0.32
2016/9/9,-17.809675,-37.39201,-62.52308545,-101.3615528,0.87802,2.62448,-0.57
2016/9/10,-16.80876953,-36.32961177,-60.56985199,-100.2520789,0.46646,1.57019,-0.76
2016/9/11,-17.65251509,-37.09785186,-61.45640424,-99.79865653,0.475982,1.792542,-0.89
2016/9/12,-18.61519951,-37.27672781,-62.05381686,-99.58421739,0.601776,1.996612,-0.86
2016/9/13,-18.52542821,-36.72184997,-61.2231183,-102.1436279,0.919098,2.721314,-0.8
2016/9/14,-17.81526799,-35.7695667,-62.2983557,-99.4416433,0.944548,2.52655,-0.89
2016/9/15,-16.0863108,-34.2456572,-64.95468118,-99.83426805,1.256926,3.366272,-1.09
2016/9/16,-15.64850855,-34.18146537,-64.81133719,-98.39649023,0.78305,2.3656,-1.32
2016/9/17,-15.68318497,-33.74038878,-64.43682699,-97.4055441,0.673186,2.219176,-1.51
2016/9/18,-17.0212691,-33.85193706,-66.40675567,-96.30125151,0.619078,2.252502,-1.69
2016/9/19,-15.56942638,-33.01889975,-68.51112431,-94.43236425,0.814086,2.70584,-1.87
